CMD,["kismet"\, "--no-ncurses"],1
CMD,["start-kafka.sh"],1
CMD,["rinetd"\, "-f"\, "-c"\, "/etc/rinetd/rinetd.conf"],1
CMD,[ \\,3
CMD,["minidlnad"\, "-d"\, "-f"\, "/etc/minidlna/minidlna.conf"],2
CMD,["minidlnad"\, "-d"],4
CMD,["server"\, "-config=/etc/vault/vault.hcl"],1
CMD,["vault"\, "server"\, "-config=/etc/vault/vault.hcl"],2
CMD,["./msfconsole"\, "-r"\, "docker/msfconsole.rc"],1
CMD,obfsproxy --log-min-severity=$LOG_MIN_SEVERITY \\,2
CMD,["node"\, "stats.js"\, "config.js"],1
CMD,php-fpm && nginx -g 'daemon off;',6
CMD,luigid --logdir $LUIGI_LOG_DIR \\,1
CMD,["netdata"\, "-D"],2
CMD,["netdata"\, "-nd"],4
CMD,python -m glances -C /glances/conf/glances.conf $GLANCES_OPT,2
CMD,["--protected-mode"\, "no"\, "--save"\, "900 1 300 10"],2
CMD,["--protected-mode"\, "no"],2
CMD,["ices"\, "/etc/ices/ices.xml"],1
CMD,["/opt/hcfg/bin/hcfg"\, "/opt/hcfg/etc/hcfg.conf"],2
CMD,["help"],2
CMD,["supervisord"\, "-n"],3
CMD,ss-server -s "$SERVER_ADDR" \\,1
CMD,ss-server -s $SERVER_ADDR \\,2
CMD,["redis-server"\, "/etc/redis.conf"],1
CMD,["murmurd"\, "-fg"\, "-ini"\, "/etc/murmur/murmur.ini"],1
CMD,["murmur"\, "-fg"\, "-ini"\, "/etc/murmur/murmur.ini"],3
CMD,["tinyproxy"\, "-d"],1
CMD,["-c"\, "/etc/mosquitto/mosquitto.conf"],3
CMD,["-c"\, "/etc/mosquitto/mosquitto.conf"\, "-p"\, "1883"],2
CMD,["--verbose"\, "--foreground"\, "--secure"\, "--create"\, "--user"\, "root"\, "/tftpboot"],2
CMD,["elasticsearch"],30
CMD,hans -f -c $SERVER -p $PASSWORD,1
CMD,hans -f -s $NETWORK -p $PASSWORD,1
CMD,["./sc_serv"\, "sc_serv.conf"],2
CMD,["/app/start.sh"],1
CMD,["radiusd"\, "-fl"\, "stdout"],1
CMD,["radiusd"\, "-f"],2
CMD,["minidlna"\, "-d"],4
CMD,["--config"\, "openvpn.conf"],1
CMD,fteproxy --mode $MODE \\,2
CMD,["run"],11
CMD,java -jar /app/reconcile-csv-0.1.2.jar "${CSV_FILE}" "${SEARCH_COLUMN}" "${ID_COLUMN}",1
CMD,/app/refine -i 0.0.0.0,2
CMD,["ffserver"],2
CMD,mkdir -p /run/nginx && php-fpm && nginx -g 'daemon off;',2
CMD,["vnstatd"\, "-n"],1
CMD,["haproxy"\, "-f"\, "/etc/haproxy/haproxy.cfg"],1
CMD,mkdir -p /run/nginx && php /servers-from-env.php && php-fpm && nginx,2
CMD,["java"\, "-jar"\, "webgoat.jar"],1
CMD,["python"\, "manage.py"\, "runserver"\, "0.0.0.0:80"],1
CMD,gosu privoxy privoxy --no-daemon /etc/privoxy/config,2
CMD,echo "{+block{self}}" >> /etc/privoxy/user.action \\,2
CMD,["--help-all"],1
CMD,["node"\, "index"],1
CMD,["./bin/hubot"\, "--adapter"\, "slack"],1
CMD,["bin/hubot"\, "--adapter"\, "slack"],2
CMD,["smbd"\, "--foreground"\, "--log-stdout"],2
CMD,grafana-server --homepath=/usr/share/grafana \\,1
CMD,grafana-server --config=$CONF_FILE cfg:default.paths.data=$DATA_DIR cfg:default.paths.logs=$LOG_DIR,2
CMD,smbd --foreground --log-stdout,2
CMD,chown -R aria2:aria2 /home/aria2 \\,4
CMD,ffmpeg -i $RTMP_DEV -f $RTMP_FMT $RTMP_URI,1
CMD,ffmpeg -f video4linux2 -r ${RTMP_RATE:-24} -i /dev/video0 -f flv ${RTMP_URI},2
CMD,ffmpeg -f video4linux2 -r 24 -i /dev/video0 -f flv $RTMP_URI,2
CMD,iptables -t nat -A POSTROUTING -o eth0 -j MASQUERADE \\,5
CMD,["java"\, "-Djava.awt.headless=true"\, "-jar"\, "/usr/share/jenkins/jenkins.war"],1
CMD,mkdir -p /dev/net \\,2
CMD,service nginx start; bin/slyd -p 9002 -r /app/slyd/dist,1
CMD,["nullmailer-send"],1
CMD,["h2o"\, "-c"\, "/etc/h2o.conf"],2
CMD,["influxd"\, "-config"\, "/etc/influxdb/influxdb.conf"],1
CMD,["/opt/influxdb/influxd"\, "-config"\, "/etc/opt/influxdb/influxdb.conf"],2
CMD,iptables -F \\,1
CMD,ss-local -s "$SERVER_ADDR" \\,1
CMD,ssserver -s "$SERVER_ADDR"              \\,1
CMD,ssserver -s $SERVER_ADDR \\,2
CMD,sslocal -s "$SERVER_ADDR" \\,1
CMD,/fteproxy/fteproxy.bin --mode $MODE \\,2
CMD,["snort"\, "--help"],2
CMD,chown -R aria2:aria2 /home/aria2                    \\,2
CMD,["vsftpd"\, "/etc/vsftpd/vsftpd.conf"],1
CMD,["vsftpd"],2
CMD,pure-ftpd --login puredb:/etc/pure-ftpd/pureftpd.pdb --createhomedir,2
CMD,["vault"\, "server"\, "-config"\, "/etc/vault/vault.hcl"],2
CMD,["vault"\, "server"\, "-config"\, "/etc/vault.hcl"],2
CMD,rsync --daemon --no-detach --log-file /dev/stdout,1
CMD,["python"\, "/code/worker.py"],1
CMD,salt-master --log-level warning --log-file /dev/stdout,1
CMD,["crond"\, "-f"\, "-L"\, "/dev/stdout"],1
CMD,["-"],1
CMD,echo "{+block}" >> /etc/privoxy/user.action \\,2
CMD,["monit"\, "-Ic"\, "/etc/monitrc"],1
CMD,["monit"\, "-I"\, "-c"\, "/etc/monit/monitrc"],2
CMD,["bro"\, "--no-checksums"\, "--iface"\, "eth0"],1
CMD,["bro"\, "-i"\, "eth0"],2
CMD,["pdnsd"],1
CMD,iptables -A INPUT -s 127.0.0.1 -d 127.0.0.1 -j REJECT \\,2
CMD,iptables -t filter -P OUTPUT DROP \\,2
CMD,iptables -t nat -A OUTPUT -p tcp --dport 80 -m owner ! --uid-owner privoxy -j REDIRECT --to-ports 8118 \\,2
CMD,iptables -t nat -A OUTPUT -p tcp --dport 80 ! -m owner --uid-owner privoxy -j REDIRECT --to-ports 8118 \\,2
CMD,["privoxy"\, "--no-daemon"\, "/etc/privoxy/config"],2
CMD,["pptpd"\, "--fg"],3
CMD,iptables -t nat -A POSTROUTING -o eth0 -j MASQUERADE && \\,2
CMD,["taskd"\, "server"],1
CMD,taskd server,2
